# CoordinateSystem: GEOGCS["WGS 84",DATUM["World Geodetic System 1984 ensemble",SPHEROID["WGS 84",6378137,298.257223563,AUTHORITY["EPSG","7030"]],TOWGS84[0,0,0,0,0,0,0],AUTHORITY["EPSG","6326"]],PRIMEM["Greenwich",0,AUTHORITY["EPSG","8901"]],UNIT["degree",0.01745329251994328,AUTHORITY["EPSG","9102"]],AUTHORITY["EPSG","4326"]]
#Label,X/Longitude,Y/Latitude,Z/Altitude,Omega,Phi,Kappa,Accuracy_X/Y/Z_(m),Accuracy_Omega/Phi/Kappa_(deg),Error_(m),X_error,Y_error,Z_error,Error_(deg),Omega_error,Phi_error,Kappa_error,X_est,Y_est,Z_est,Omega_est,Phi_est,Kappa_est,X_var,Y_var,Z_var,Omega_var,Phi_var,Kappa_var
IMG_2214.jpg,107.554419,-6.869700,784.259295,10.000000,0.904706,0.088677,10.000000,10.000000,0.907276,0.135326,-0.876083,-0.193175,202.445313,-99.422525,1.253584,176.345385,107.554420,-6.869708,784.066120,-89.422525,2.158290,176.434062,,,,,,
IMG_2215.jpg,107.554419,-6.869708,784.779281,10.000000,0.812501,0.311799,10.000000,10.000000,0.835790,0.358478,-0.124693,-0.744640,199.451140,-97.504318,3.986157,173.947624,107.554422,-6.869709,784.034640,-87.504318,4.798658,174.259423,,,,,,
IMG_2216.jpg,107.554428,-6.869711,784.501082,10.000000,0.705254,-0.514751,10.000000,10.000000,0.725340,-0.541759,-0.020940,-0.481848,202.000183,-98.497702,-0.394263,176.357935,107.554423,-6.869711,784.019234,-88.497702,0.310991,175.843184,,,,,,
IMG_2217.jpg,107.554428,-6.869711,784.501082,10.000000,0.616084,-0.332416,10.000000,10.000000,0.633162,-0.359400,-0.156656,-0.497176,202.235615,-98.665084,-1.864230,176.524700,107.554425,-6.869712,784.003906,-88.665084,-1.248146,176.192284,,,,,,
IMG_2218.jpg,107.554428,-6.869714,784.342621,10.000000,0.371862,0.009257,10.000000,10.000000,0.367722,-0.017686,-0.096332,-0.354438,201.438244,-98.679226,-5.305444,175.532415,107.554428,-6.869715,783.988183,-88.679226,-4.933582,175.541672,,,,,,
IMG_2219.jpg,107.554428,-6.869719,784.258058,10.000000,0.512102,0.265520,10.000000,10.000000,0.469301,0.238609,0.284972,-0.286531,202.612210,-98.433924,-6.020537,176.992157,107.554430,-6.869716,783.971527,-88.433924,-5.508435,177.257677,,,,,,
IMG_2220.jpg,107.554428,-6.869719,784.258058,10.000000,0.655424,0.553636,10.000000,10.000000,0.620738,0.526763,0.141376,-0.296392,201.229380,-98.075692,-4.576240,175.651586,107.554433,-6.869718,783.961666,-88.075692,-3.920816,176.205222,,,,,,
IMG_2221.jpg,107.554436,-6.869719,783.979944,10.000000,0.071826,0.030763,10.000000,10.000000,0.111015,0.040788,-0.093084,-0.044678,201.870923,-101.381487,-0.490168,174.566387,107.554436,-6.869720,783.935266,-91.381487,-0.418342,174.597150,,,,,,
IMG_2222.jpg,107.554444,-6.869722,784.020216,10.000000,0.607537,-0.586901,10.000000,10.000000,0.558458,-0.539988,0.089426,-0.110868,201.467108,-100.261363,-2.057526,174.735289,107.554439,-6.869721,783.909348,-90.261363,-1.449989,174.148388,,,,,,
IMG_2223.jpg,107.554450,-6.869725,784.499002,10.000000,1.086900,-0.846236,10.000000,10.000000,1.089414,-0.848402,0.338923,-0.593437,203.562401,-102.206383,-2.182185,176.030522,107.554442,-6.869722,783.905564,-92.206383,-1.095285,175.184286,,,,,,
IMG_2224.jpg,107.554450,-6.869725,784.499002,10.000000,0.830695,-0.497251,10.000000,10.000000,0.832776,-0.499367,0.269729,-0.609422,200.093832,-99.674391,-3.845574,173.458262,107.554445,-6.869723,783.889580,-89.674391,-3.014879,172.961011,,,,,,
IMG_2225.jpg,107.554450,-6.869728,784.382840,10.000000,0.736696,-0.258345,10.000000,10.000000,0.755420,-0.260430,0.505625,-0.497171,202.698155,-100.262464,-4.468746,176.107952,107.554448,-6.869723,783.885669,-90.262464,-3.732050,175.849607,,,,,,
IMG_2226.jpg,107.554450,-6.869728,784.382840,10.000000,0.661457,0.085973,10.000000,10.000000,0.679074,0.083938,0.453661,-0.498285,200.374731,-98.224831,5.521333,174.560677,107.554451,-6.869724,783.884555,-88.224831,6.182790,174.646650,,,,,,
IMG_2227.jpg,107.554458,-6.869728,784.469263,10.000000,0.903923,-0.616273,10.000000,10.000000,0.889591,-0.581434,0.310361,-0.597480,201.508153,-99.965050,4.935339,174.894731,107.554453,-6.869725,783.871783,-89.965050,5.839262,174.278458,,,,,,
IMG_2228.jpg,107.554458,-6.869728,784.446478,10.000000,0.727450,-0.351338,10.000000,10.000000,0.720323,-0.316461,0.255160,-0.594652,200.952506,-99.956161,9.754794,174.056082,107.554455,-6.869726,783.851826,-89.956161,10.482244,173.704744,,,,,,
IMG_2229.jpg,107.554458,-6.869728,784.446478,10.000000,0.634234,-0.124028,10.000000,10.000000,0.633989,-0.089120,0.149059,-0.609738,201.376377,-100.396996,10.227173,174.265009,107.554457,-6.869727,783.836740,-90.396996,10.861407,174.140981,,,,,,
IMG_2230.jpg,107.554467,-6.869731,784.402345,10.000000,1.045763,-0.819419,10.000000,10.000000,1.091140,-0.858175,0.336179,-0.584042,204.780243,-100.805031,11.929120,177.851033,107.554459,-6.869728,783.818303,-90.805031,12.974883,177.031614,,,,,,
IMG_2231.jpg,107.554467,-6.869731,784.402345,10.000000,0.855807,-0.549577,10.000000,10.000000,0.896401,-0.588293,0.289589,-0.611215,202.174879,-98.914299,15.181365,175.670627,107.554462,-6.869728,783.791130,-88.914299,16.037172,175.121050,,,,,,
IMG_2232.jpg,107.554475,-6.869731,784.506110,10.000000,1.508166,-1.316433,10.000000,10.000000,1.513593,-1.318285,0.140521,-0.730303,202.659277,-100.092689,16.123068,175.477300,107.554463,-6.869730,783.775807,-90.092689,17.631234,174.160867,,,,,,
IMG_2233.jpg,107.554475,-6.869731,784.506110,10.000000,1.336220,-1.116994,10.000000,10.000000,1.335453,-1.118823,-0.029505,-0.728561,205.706957,-101.930649,18.042051,177.763831,107.554465,-6.869731,783.777549,-91.930649,19.378271,176.646837,,,,,,
IMG_2234.jpg,107.554475,-6.869733,784.234247,10.000000,1.041253,-0.922646,10.000000,10.000000,1.039192,-0.924449,0.090730,-0.465922,203.905483,-99.608363,21.816313,176.577656,107.554467,-6.869732,783.768325,-89.608363,22.857566,175.655010,,,,,,
IMG_2235.jpg,107.554475,-6.869733,784.234247,10.000000,0.892795,-0.746340,10.000000,10.000000,0.898681,-0.748125,-0.136016,-0.478995,203.184267,-101.059426,16.889884,175.458173,107.554468,-6.869734,783.755252,-91.059426,17.782679,174.711833,,,,,,
IMG_2236.jpg,107.554475,-6.869736,783.999924,10.000000,0.612154,-0.543887,10.000000,10.000000,0.612629,-0.545645,0.056494,-0.272754,203.762728,-100.306652,20.399415,176.186517,107.554470,-6.869735,783.727170,-90.306652,21.011569,175.642630,,,,,,
IMG_2237.jpg,107.554475,-6.869736,783.999924,10.000000,0.471829,-0.387586,10.000000,10.000000,0.473833,-0.389325,-0.040669,-0.267002,203.707869,-99.403006,21.506996,176.503222,107.554471,-6.869736,783.732922,-89.403006,21.978825,176.115636,,,,,,
IMG_2238.jpg,107.554481,-6.869739,783.992400,10.000000,0.878495,-0.831208,10.000000,10.000000,0.927872,-0.882056,0.082405,-0.275921,204.479069,-101.212473,17.224188,176.836230,107.554473,-6.869738,783.716479,-91.212473,18.102683,176.005022,,,,,,
IMG_2239.jpg,107.554481,-6.869739,783.992400,10.000000,0.740725,-0.682355,10.000000,10.000000,0.787412,-0.733184,-0.007562,-0.287056,204.173110,-100.621245,19.938171,176.534680,107.554474,-6.869739,783.705344,-90.621245,20.678896,175.852325,,,,,,
IMG_2240.jpg,107.554481,-6.869742,783.885199,10.000000,0.492823,-0.434842,10.000000,10.000000,0.548830,-0.485640,0.168108,-0.192633,201.927869,-98.638290,21.558547,174.873042,107.554477,-6.869740,783.692566,-88.638290,22.051370,174.438200,,,,,,
IMG_2241.jpg,107.554481,-6.869742,783.885199,10.000000,0.348100,-0.275810,10.000000,10.000000,0.383825,-0.326591,-0.035300,-0.198528,203.440949,-100.740668,18.505328,175.775681,107.554478,-6.869742,783.686671,-90.740668,18.853428,175.499871,,,,,,
IMG_2242.jpg,107.554489,-6.869744,784.007808,10.000000,1.070369,-1.003604,10.000000,10.000000,1.077500,-1.017513,0.111545,-0.336500,199.016017,-98.174902,22.323579,171.670386,107.554480,-6.869743,783.671308,-88.174902,23.393948,170.666782,,,,,,
IMG_2243.jpg,107.554489,-6.869744,784.007808,10.000000,0.957226,-0.893201,10.000000,10.000000,0.968957,-0.907097,0.000370,-0.340665,199.767533,-97.383096,24.121899,172.747601,107.554481,-6.869744,783.667143,-87.383096,25.079125,171.854400,,,,,,
IMG_2244.jpg,107.554506,-6.869750,784.383534,10.000000,2.514282,-2.354959,10.000000,10.000000,2.562216,-2.405650,0.512103,-0.718015,210.314329,-108.862127,15.785646,-179.253919,107.554484,-6.869745,783.665519,-98.862127,18.299928,178.391122,,,,,,
IMG_2245.jpg,107.554506,-6.869750,784.665042,10.000000,2.576439,-2.310856,10.000000,10.000000,2.622369,-2.361539,0.541014,-1.003622,210.240933,-107.574730,16.594243,179.870950,107.554485,-6.869745,783.661419,-97.574730,19.170682,177.560094,,,,,,
IMG_2246.jpg,107.554506,-6.869761,785.116527,10.000000,3.287257,-2.901977,10.000000,10.000000,3.331956,-2.952806,0.048292,-1.542899,208.772035,-109.691437,7.420700,177.478124,107.554479,-6.869761,783.573627,-99.691437,10.707957,174.576147,,,,,,
IMG_2247.jpg,107.554506,-6.869761,785.116527,10.000000,3.160463,-2.728287,10.000000,10.000000,3.205191,-2.779101,-0.276390,-1.572723,210.147735,-110.495029,-2.010509,178.742488,107.554481,-6.869763,783.543804,-100.495029,1.149954,176.014201,,,,,,
#Total error,,,,,,,,,1.956543,1.148433,1.007012,1.222737,,,,,,,,,,,,,,,,
